830000,3952794
1310000,7228282
2140000,13607583
2480000,16977870
1750000,11059392
3460000,26106262
4540000,35847630
5020000,40676203
5110000,41701824
5130000,41923802
840000,4932408
3170000,22566685
6410000,55464614
2180000,15037307
7060000,63976497
2700000,19263664
7750000,71542179
7810000,71705062
4090000,31444029
3620000,26522262
5900000,50329439
8410000,79066821
1180000,7488178
150000,644770
9080000,86836382
9320000,89440468
600000,4554840
9720000,94128622
7650000,69629488
4790000,38751088
9860000,95908589
3600000,26581020
890000,4425015
930000,6837989
4190000,33486965
1180000,6536597
3970000,30691562
5250000,43481936
2600000,19476101
2930000,20827190
2980000,20959904
360000,2413406
8610000,80882604
5930000,51362950
7430000,66906230
3500000,26180847
1190000,6405054
3160000,22975003
1170000,7548478
6390000,56374973
6650000,57959268
2720000,20205268
5080000,40856904
5770000,49698438
4130000,32243526
4720000,37938651
3330000,24023510
6820000,61014893
6910000,63153892
2760000,19169901
9590000,93158816
5980000,50983506
3500000,27005525
720000,5350555
4140000,32439502
5040000,41453837
2320000,15121135
7160000,64432140
3530000,26603274
2950000,21204370
1080000,6144345
7170000,64850045
8290000,77716609
2720000,18782100
3750000,28449358
1290000,8786689
9480000,90850026
510000,2837134
9940000,96207740
4630000,37103241
7380000,66808252
280000,1964504
8140000,75241995
8180000,76105944
2930000,21680634
9760000,94134356
1490000,10138834
9480000,89973869
6850000,60143861
1790000,11391208
8760000,83203469
420000,3051616
3910000,31530080
6410000,56119295
3430000,26626868
2880000,20183525
6710000,58645801
2950000,22601955
8050000,73512978
1680000,10571389
310000,1728533
6140000,51931956
2950000,21630284
2300000,16106463
9860000,95902850
4290000,35219296
2990000,20866466
5320000,43220026
1220000,7256862
5670000,46937091
740000,4606880
4860000,38966802
9140000,85456832
6830000,61888178
530000,3268853
9910000,94926992
4770000,37432443
9210000,88088550
5400000,45339497
3330000,24299332
1410000,9833687
4710000,39312506
4040000,32047424
4210000,34419370
3660000,27736355
4520000,37173884
6970000,62052147
2730000,19422580
9850000,94308150
8120000,75788209
7720000,70372678
6070000,53332021
7320000,65250785
7290000,65202117
8530000,79480477
5420000,45444324
6620000,58440104
4380000,35422220
1570000,10905707
5830000,49388760
5990000,50724184
7660000,69409620
5090000,43198788
6350000,54856130
5710000,49321956
5810000,50492915
9980000,96644783
4090000,31108947
5680000,48626646
5200000,43299749
5590000,46953414
200000,1793420
9340000,88290152
7320000,66515862
420000,3187228
4710000,38664269
6750000,59499217
30000,1500746
4900000,40326413
1830000,13109169
2890000,19842928
8740000,82535742
1970000,13075046
5040000,41589117
7280000,65928242
2910000,20089146
640000,4686289
7950000,72647711
5720000,49640385
3380000,24831972
840000,5835834
8020000,74070768
7180000,65095284
6090000,52424453
3240000,24500374
7560000,68933173
4410000,35031996
5630000,47800117
2260000,15255944
1500000,9593431
3220000,24458974
4090000,33020861
1820000,11183270
4850000,38676437
6540000,56928608
9900000,96340021
1720000,10398273
3470000,25956409
8010000,73612075
6280000,54528434
340000,2942574
6430000,55966354
1160000,6695733
1040000,7444852
2060000,14246742
9170000,86394229
1170000,7430060
1030000,5520255
6480000,56761495
4500000,35605872
9350000,88387717
610000,3908065
1880000,12742478
9050000,84800633
880000,6220609
3520000,25616135
1850000,13221871
4910000,39683436
7160000,63989883
2070000,13143835
2120000,13969003
4370000,33731252
5400000,43998384
5390000,43861644
9660000,93050768
7770000,70790661
5970000,52016080
3280000,24307672
7150000,63622835
3840000,28941122
9460000,90380847
6770000,59215961
8120000,74388167
5310000,44788136
7790000,71252655
3720000,29631870
1160000,7765556
2230000,15787893
4870000,40091154
4760000,38633879
4170000,32646858
6450000,56573977
7690000,69900719
4820000,39878450
2610000,17644071
8990000,84638830
2450000,17684840
770000,3993272
6500000,58290414
3350000,25310158
8900000,83966161
2680000,19605758
8330000,78121542
810000,5234639
5880000,49606464
1900000,11778687
1120000,7767741
1480000,8555611
9700000,94582218
7750000,71318983
5910000,50091924
2050000,14154702
1680000,12144036
6620000,57957114
9320000,89833832
8030000,74857664
2010000,13920566
7720000,71486708
8910000,84569247
4730000,39707341
3120000,22998898
7280000,66518163
4510000,35994648
2590000,18277168
1190000,6727936
4700000,39265768
8270000,76481880
8440000,78895054
5820000,49868392
1500000,10095958
5700000,47740302
7480000,69275862
8430000,78383665
3320000,23830960
7110000,63362902
6880000,61778923
9980000,95905896
5030000,41063154
1690000,11183984
1950000,12679201
7470000,68319179
1990000,12630477
1910000,11910116
4280000,33984698
1290000,8575852
9510000,90661154
9190000,87778061
9550000,91815843
4110000,32597345
2150000,13989884
6440000,57053173
2630000,18381064
4190000,32448278
2140000,14226189
2350000,15686920
6580000,58515422
7040000,63360264
910000,5958765
5730000,47775252
6890000,62786646
1840000,12534556
2500000,17504715
20000,536337
8580000,79351320
7490000,67967215
9870000,95089617
5600000,48259337
1530000,8738718
2030000,12942062
2490000,16410906
5120000,41939126
8540000,79626237
1980000,14068091
2150000,15258081
5160000,41927361
2460000,16590262
1630000,9881728
2320000,16209478
5760000,48597489
1020000,5682264
4400000,35542778
4560000,36065067
7990000,74068347
9560000,92845893
5060000,42312313
9530000,92170252
870000,5319740
6550000,56594038
7330000,66519550
6070000,51807015
8430000,78534971
7850000,73141309
5470000,45603167
6140000,52250866
1280000,8047383
3490000,25759716
4800000,40329625
2040000,14317849
8810000,82427227
4660000,38764764
1640000,10524423
1210000,8451320
8290000,76847125
2400000,16269188
1250000,6873769
510000,3919463
7870000,72277739
8220000,76919423
9460000,90853797
9500000,90704730
310000,3241123
630000,2838836
7060000,63547833
6890000,61957526
5550000,46360090
2960000,22327451
8270000,76656050
8610000,81705277
8020000,74183864
240000,2697028
1160000,6187090
7110000,63042766
9010000,84544183
9730000,92551264
5180000,43023974
6550000,59017632
4870000,39767303
7000000,62044582
9000000,83897620
1470000,9457237
9460000,90311025
6400000,55858871
430000,1969671
4230000,32548816
10000000,96026719
6200000,53132447
270000,1783042
1020000,7220965
780000,5845019
9380000,90569829
3640000,27931172
1790000,11010854
2340000,15632627
4340000,35848691
670000,3299713
1560000,8827922
7380000,67882262
7050000,63877531
3420000,25009782
860000,5763101
3650000,28527259
4600000,37915165
3800000,30062904
7320000,67549732
7140000,64498047
6410000,56573602
4620000,36443438
8860000,84291604
4010000,30448629
2830000,19813621
5830000,48849724
1920000,13289446
160000,820552
4960000,40439416
6530000,56936303
2090000,14034906
370000,2742389
3200000,23566873
5880000,49493232
1100000,6203314
7190000,63947445
6480000,56812674
5520000,45864241
9260000,88845294
2240000,14426293
4240000,34214338
5290000,44511924
2270000,15493224
3930000,30581151
9650000,91905663
2270000,16405763
3660000,27113065
5260000,42713852
2160000,14827475
6120000,52832991
4720000,38610612
1840000,12205135
3670000,27805089
5640000,47380111
8500000,79418288
1880000,11797665
2610000,18672714
4450000,36556862
5070000,41056622
